puzzle_id,task_id,pair_index,grid_id,vote_rank,vote_count,vote_share,correct,raw_d,oriented_structural_score,m1_effective_score,m1_rank,mean_q,height,width,candidate_shape,is_invalid,top_k,eligible_mixed,structural_margin
17cae0c1,17cae0c1#0,0,a5b3e374aa38345dc30a,2,38,0.03796203796203796,0,0.2621653386841035,0.2621653386841035,0.039416543531145765,2,0.5737591577987922,3,9,3x9,0,2,0,
195ba7dc,195ba7dc#0,0,478022932b0d5172f67c,1,999,0.998001998001998,1,0.9666666388511658,0.9666666388511658,0.9980349571454076,1,0.9984267163085746,5,6,5x6,0,2,1,0.016666650772094727
195ba7dc,195ba7dc#0,0,5caf6f35c3828f6fbb2e,2,1,0.000999000999000999,0,0.949999988079071,0.949999988079071,0.0009825214272970258,2,0.9560948610305786,5,6,5x6,0,2,1,0.016666650772094727
1d0a4b61,1d0a4b61#0,0,1656d084198261da7dca,1,266,0.26573426573426573,1,0.9756906815961273,0.9756906815961273,0.2678413920014194,1,0.905974815774681,25,25,25x25,0,2,1,-0.0005073709846040719
1d0a4b61,1d0a4b61#0,0,40df840826db6e0677f5,2,4,0.003996003996003996,0,0.9761980525807313,0.9761980525807313,0.00402973415688131,2,0.5793465971946716,25,25,25x25,0,2,1,-0.0005073709846040719
1d398264,1d398264#0,0,aaeb32fe55748b5bde09,1,997,0.996003996003996,1,0.9791666865348816,0.9791666865348816,0.9960039534299822,1,0.9975041303197024,12,12,12x12,0,2,1,0.004629651705423954
1d398264,1d398264#0,0,736d4f440cda4c3cd021,2,2,0.001998001998001998,0,0.9745370348294576,0.9745370348294576,0.0019887732388918023,2,0.17560278624296188,12,12,12x12,0,2,1,0.004629651705423954
1d398264,1d398264#1,1,94727d0c69b2d9676958,1,724,0.7232767232767233,1,0.978515625,0.978515625,0.7212453945081173,1,0.9959751773028742,16,16,16x16,0,2,1,-0.0107421875
1d398264,1d398264#1,1,5cfafc8be64d9e786408,2,136,0.13586413586413587,0,0.9892578125,0.9892578125,0.13694578440322022,2,0.41659112263690024,16,16,16x16,0,2,1,-0.0107421875
20981f0e,20981f0e#0,0,d7a6f6983222fe8f2c9f,1,551,0.9565972222222222,1,0.9936651587486267,0.9936651587486267,0.9567112534686014,1,0.9578394423325135,17,13,17x13,0,2,1,0.0036199092864990234
20981f0e,20981f0e#0,0,734bd43c62f91072296d,2,11,0.019097222222222224,0,0.9900452494621277,0.9900452494621277,0.01903048524194818,2,0.3069295327771794,17,13,17x13,0,2,1,0.0036199092864990234
22a4bbc2,22a4bbc2#0,0,e989d67459be47899adf,1,134,0.13386613386613386,1,0.7395942173470026,0.7395942173470026,0.13970909502543194,1,0.8464933870666063,22,4,22x4,0,2,1,0.16161616095181175
22a4bbc2,22a4bbc2#0,0,2a62ee58d1c2261f7f56,2,62,0.061938061938061936,0,0.5779780563951908,0.5779780563951908,0.05499491862136971,2,0.8825431357949011,22,4,22x4,0,2,1,0.16161616095181175
25094a63,25094a63#0,0,7f15a902456cd71179ef,1,946,0.945054945054945,1,0.844747478311712,0.844747478311712,0.9460095583747575,1,0.9919155835199621,30,30,30x30,0,2,1,0.0031313137574628946
25094a63,25094a63#0,0,e9af5acfcf8b00e88e85,2,30,0.029970029970029972,0,0.8416161645542491,0.8416161645542491,0.02990650968279845,2,0.9852936287720998,30,30,30x30,0,2,1,0.0031313137574628946
256b0a75,256b0a75#0,0,1c2be549294831b9ca0b,1,841,0.8401598401598401,1,0.9862443401533014,0.9862443401533014,0.8411454897102767,1,0.9715231069132207,25,26,25x26,0,2,1,0.004796376999686713
256b0a75,256b0a75#0,0,e319539d368df082ba7f,2,40,0.03996003996003996,0,0.9814479631536147,0.9814479631536147,0.0398154910227519,2,0.9387562490999699,25,26,25x26,0,2,1,0.004796376999686713
292dd178,292dd178#0,0,2fd749da2fb264bd6691,1,983,0.9820179820179821,1,0.9787878870964051,0.9787878870964051,0.9821355325467362,1,0.9886375520745954,11,15,11x15,0,2,1,0.0030303001403808594
292dd178,292dd178#0,0,43ccd516169408d4ea7a,2,6,0.005994005994005994,0,0.9757575869560242,0.9757575869560242,0.005976585179392357,2,0.5373752216498057,11,15,11x15,0,2,1,0.0030303001403808594
29700607,29700607#0,0,6a5d39ef0771260401be,1,290,0.2897102897102897,0,0.9439923754105202,0.9439923754105202,0.2886365646145008,1,0.7803510936940539,11,11,11x11,0,2,0,
29700607,29700607#0,0,720d09b74704338ce0bf,2,174,0.17382617382617382,0,0.9366179305773515,0.9366179305773515,0.1719095155888721,2,0.8750806421726599,11,11,11x11,0,2,0,
2a5f8217,2a5f8217#0,0,8f5521bb70edc65c898b,1,155,0.15484515484515485,0,0.9430945437427953,0.9430945437427953,0.1564862212152503,1,0.8048987429468862,13,13,13x13,0,2,1,-0.005455540427079408
2a5f8217,2a5f8217#0,0,6394326edfbd6f8214da,2,71,0.07092907092907093,1,0.9376390033157159,0.9376390033157159,0.0712907925579049,2,0.7115538048912102,13,13,13x13,0,2,1,-0.005455540427079408
310f3251,310f3251#0,0,bc8cc356832e0e34a3a4,1,315,0.3146853146853147,1,0.887152781089147,0.887152781089147,0.3180015639712424,1,0.9848019610321711,12,12,12x12,0,2,1,0.0011574129263560717
310f3251,310f3251#0,0,72cec34a912ad41829df,2,211,0.21078921078921078,0,0.8859953681627909,0.8859953681627909,0.2127641728531418,2,0.9426320856922611,12,12,12x12,0,2,1,0.0011574129263560717
31adaf00,31adaf00#0,0,7aedd3ff57821e410429,1,154,0.2673611111111111,0,0.9295454576159968,0.9295454576159968,0.26591735291113816,2,0.9074370529647772,10,10,10x10,0,2,1,0.02030303080876672
31adaf00,31adaf00#0,0,30dc54271591b788c515,2,152,0.2638888888888889,1,0.9498484884247635,0.9498484884247635,0.26784715653992314,1,0.822400304096702,10,10,10x10,0,2,1,0.02030303080876672
32e9702f,32e9702f#0,0,9a0ff168ffc75c177afd,1,118,0.11788211788211789,0,0.9522435924945734,0.9522435924945734,0.11861211850690329,1,0.7297507359693616,10,10,10x10,0,2,0,
32e9702f,32e9702f#0,0,554b4cd19f7048bca0b0,2,93,0.09290709290709291,0,0.9346153888946924,0.9346153888946924,0.09184894505587485,2,0.4995324036446951,10,10,10x10,0,2,0,
332efdb3,332efdb3#0,0,8dd26c8c65ef9fb83447,1,6,0.6666666666666666,1,0.8787878751754761,0.8787878751754761,0.6801813023788531,1,0.9838503301143646,11,11,11x11,0,2,1,0.0
332efdb3,332efdb3#0,0,d9812fe7bf7bfc121ade,2,1,0.1111111111111111,0,0.8787878751754761,0.8787878751754761,0.11336355039647553,2,0.8810802102088928,11,11,11x11,0,2,1,0.0
3391f8c0,3391f8c0#0,0,214ec93b523321606c0d,1,94,0.0939060939060939,0,0.9451475691795349,0.9451475691795349,0.09487253143292668,1,0.9003789881442456,11,14,11x14,0,2,0,
3391f8c0,3391f8c0#0,0,85bcd945f81d576e88cb,2,73,0.07292707292707293,0,0.9343093224005266,0.9343093224005266,0.0728833799155327,2,0.7025459896109693,11,14,11x14,0,2,0,
358ba94e,358ba94e#0,0,f95a811b753da6d2823e,1,242,0.24175824175824176,0,0.8894736798186051,0.8894736798186051,0.24570296307818482,1,0.8813431047457309,5,5,5x5,0,2,0,
358ba94e,358ba94e#0,0,f2516f6c3934be51ee24,2,126,0.1258741258741259,0,0.8747368392191435,0.8747368392191435,0.1260565580171459,2,0.8250481501103394,5,5,5x5,0,2,0,
37d3e8b2,37d3e8b2#0,0,e5f40430108829bb63ca,1,147,0.14685314685314685,0,0.7939925534588298,0.7939925534588298,0.1506132006970323,1,0.7841731436601301,17,18,17x18,0,2,0,
37d3e8b2,37d3e8b2#0,0,49956cddf02fe7e5a8f8,2,72,0.07192807192807193,0,0.797362162736044,0.797362162736044,0.07401872539484128,2,0.8531035013082955,17,18,17x18,0,2,0,
3979b1a8,3979b1a8#0,0,015294631710124b5f4d,1,995,0.994005994005994,1,0.7920000076293945,0.7920000076293945,0.995113514644156,1,0.996058333818637,10,10,10x10,0,2,1,0.7920000076293945
3979b1a8,3979b1a8#0,0,045c14cd8cde80830d92,2,2,0.001998001998001998,0,0.0,0.0,0.0009059793655703805,6,0.9974672794342041,10,7,10x7,0,2,1,0.7920000076293945
3b4c2228,3b4c2228#0,0,3b8f9e09723a6fef2408,1,458,0.45754245754245754,0,0.6761904886790684,0.6761904886790684,0.4780756118063548,1,0.965681985411061,3,3,3x3,0,2,1,-0.04444444349833898
3b4c2228,3b4c2228#0,0,be2da3425cadd7541312,2,327,0.32667332667332666,1,0.6317460451807294,0.6317460451807294,0.3264952652114135,2,0.9037249519372934,3,3,3x3,0,2,1,-0.04444444349833898
3b4c2228,3b4c2228#1,1,a9959396f1f93e7cf9b9,1,301,0.3006993006993007,1,0.5763889027759432,0.5763889027759432,0.303274636807702,1,0.8893464408641638,3,3,3x3,0,2,1,-0.0319444449618459
3b4c2228,3b4c2228#1,1,be2da3425cadd7541312,2,190,0.18981018981018982,0,0.6083333477377891,0.6083333477377891,0.19764985170711052,2,0.818749436343971,3,3,3x3,0,2,1,-0.0319444449618459
40f6cd08,40f6cd08#0,0,9debd85ae0dd0b617e4b,1,4,0.003996003996003996,1,0.8550981053430305,0.8550981053430305,0.0038729482641865452,1,0.510913047939539,30,30,30x30,0,2,1,0.001562955340992711
40f6cd08,40f6cd08#0,0,2b3af284e29c2a6a7a02,2,2,0.001998001998001998,0,0.8535351500020378,0.8535351500020378,0.00193344987351202,7,0.4704081118106842,30,30,30x30,0,2,1,0.001562955340992711
4364c1c4,4364c1c4#0,0,e482d8da95a7e7acddef,1,81,0.08091908091908091,0,0.9291901695835698,0.9291901695835698,0.08165864390420076,1,0.39867773967116704,14,13,14x13,0,2,0,
4364c1c4,4364c1c4#0,0,1e39729e2c1266078d6b,2,66,0.06593406593406594,0,0.9255766664539371,0.9255766664539371,0.06629667621076986,2,0.7231067236174237,14,13,14x13,0,2,0,
456873bc,456873bc#0,0,24a0a4e6cacb1dbba465,1,51,0.05094905094905095,0,0.9664668243748663,0.9664668243748663,0.05158728400925253,1,0.385343740383784,19,19,19x19,0,2,0,
456873bc,456873bc#0,0,748c49fab6db69e3736a,2,47,0.04695304695304695,0,0.9614548285399199,0.9614548285399199,0.04730354223292675,2,0.6605166520210023,19,19,19x19,0,2,0,
45737921,45737921#0,0,9ef934db40c46fa25b14,1,1001,1.0,1,0.0,0.0,0.9999999999999875,1,0.9999368604008373,8,9,8x9,0,2,0,
48f8583b,48f8583b#0,0,3e346a4d45bdced5d004,1,405,0.4045954045954046,1,0.5471604959666729,0.5471604959666729,0.4097669631345455,1,0.9631540734090923,9,9,9x9,0,2,1,0.09962963044643408
48f8583b,48f8583b#0,0,fc6bb35523f800d660be,2,214,0.2137862137862138,0,0.44753086552023885,0.44753086552023885,0.19598692209081794,2,0.9713007440076811,9,9,9x9,0,2,1,0.09962963044643408
4cd1b7b2,4cd1b7b2#0,0,1efc5b53c681ae0e6b1b,1,382,0.38161838161838163,1,0.8541666666666666,0.8541666666666666,0.38810823121172194,1,0.9630524392059336,4,4,4x4,0,2,1,0.02213541666666663
4cd1b7b2,4cd1b7b2#0,0,1fdcf16b3b5f7640dd4c,2,130,0.12987012987012986,0,0.83203125,0.83203125,0.1291872202948009,2,0.9665051098053272,4,4,4x4,0,2,1,0.02213541666666663
4f537728,4f537728#0,0,5ceed314e7754591581b,1,1001,1.0,1,0.0,0.0,0.9999999999999875,1,0.9976801771026749,20,20,20x20,0,2,0,
506d28a5,506d28a5#0,0,809f343d1afbb586937b,1,995,0.994005994005994,1,0.7583333253860474,0.7583333253860474,0.9948020643090767,1,0.9946003421467153,4,5,4x5,0,2,1,0.033333341280619266
506d28a5,506d28a5#0,0,bc686b87d3a8b8b3b28b,2,1,0.000999000999000999,0,0.7249999841054281,0.7249999841054281,0.0009670236841665333,3,0.9984793066978455,4,5,4x5,0,2,1,0.033333341280619266
516b51b7,516b51b7#0,0,470ca17feea1549eea61,1,797,0.7962037962037962,1,0.9835934383528573,0.9835934383528573,0.7971276106146035,1,0.9538369274685344,15,17,15x17,0,2,1,0.002961184297289088
516b51b7,516b51b7#0,0,3c93c05b96f9df1d2339,2,51,0.05094905094905095,0,0.9806322540555682,0.9806322540555682,0.050857344633668915,2,0.7980447312196096,15,17,15x17,0,2,1,0.002961184297289088
54db823b,54db823b#0,0,5456e239a2926dfe2814,1,490,0.8506944444444444,1,0.8577777855098248,0.8577777855098248,0.8463075286156068,1,0.9944232720501569,15,15,15x15,0,2,1,-0.046388886868953705
54db823b,54db823b#0,0,fd57a2993314144ff9d1,2,43,0.07465277777777778,0,0.9041666723787785,0.9041666723787785,0.07779416388294452,2,0.9288098464698292,15,15,15x15,0,2,1,-0.046388886868953705
551d5bf1,551d5bf1#0,0,dd7b2be9f221e5eb28a1,1,480,0.8333333333333334,1,0.9745233412142154,0.9745233412142154,0.8344723027549764,1,0.7401623566557343,26,26,26x26,0,2,1,0.0008766143410294802
551d5bf1,551d5bf1#0,0,52cb8fb1a5721b96b4a7,2,31,0.05381944444444445,0,0.9736467268731859,0.9736467268731859,0.05384578020811079,2,0.6906026882990715,26,26,26x26,0,2,1,0.0008766143410294802
55783887,55783887#0,0,3e16f3acb2e817753294,1,218,0.2177822177822178,1,0.9294530249331608,0.9294530249331608,0.2188966660789095,1,0.8089856976694471,19,16,19x16,0,2,1,-0.0013321002652821878
55783887,55783887#0,0,028bb4ba35a158b7cf50,2,217,0.21678321678321677,0,0.930785125198443,0.930785125198443,0.21818300106939317,2,0.8525195663434363,19,16,19x16,0,2,1,-0.0013321002652821878
575b1a71,575b1a71#0,0,37745e1006d54982e331,1,40,0.03996003996003996,0,0.9439344286081104,0.9439344286081104,0.0400747348529725,1,0.803483410179615,10,10,10x10,0,2,0,
575b1a71,575b1a71#0,0,10f23fb1634134ea9317,2,37,0.03696303696303696,0,0.9454098375954728,0.9454098375954728,0.03712386223264807,2,0.862122039134438,10,10,10x10,0,2,0,
58743b76,58743b76#0,0,a072f21cc93a58c14a3c,1,36,0.03596403596403597,0,0.9529794858760589,0.9529794858760589,0.03627829541548084,1,0.5259456233017974,14,14,14x14,0,2,0,
58743b76,58743b76#0,0,25700fc4ad6203213855,2,24,0.023976023976023976,0,0.949527028463088,0.949527028463088,0.024102174737217492,2,0.6523127034306526,14,14,14x14,0,2,0,
5b6cbef5,5b6cbef5#0,0,89c963f76af358d0b638,1,1001,1.0,1,0.0,0.0,0.9999999999999875,1,0.9985105888945954,16,16,16x16,0,2,0,
60c09cac,60c09cac#0,0,04f95e942839a8eb2d46,1,909,0.9080919080919081,1,0.9225531943300938,0.9225531943300938,0.9162742754823335,1,0.9188854492159829,10,10,10x10,0,2,1,0.9045862910595346
60c09cac,60c09cac#0,0,8ad6642adbeea72a2065,2,10,0.00999000999000999,0,0.01796690327055911,0.01796690327055911,0.004079479696817381,6,0.6119901150465011,9,10,9x10,0,2,1,0.9045862910595346
626c0bcc,626c0bcc#0,0,3cc6623adf572b89674a,1,44,0.04395604395604396,0,0.8257684841195577,0.8257684841195577,0.04477920359832823,1,0.5839545171369206,7,7,7x7,0,2,0,
626c0bcc,626c0bcc#0,0,ed8025518441bda1798d,2,39,0.03896103896103896,0,0.8356338420349533,0.8356338420349533,0.04008415809884292,2,0.5834105312824249,7,7,7x7,0,2,0,
62ab2642,62ab2642#0,0,794514ad4468b42cffb1,1,264,0.26373626373626374,0,0.7696209583792798,0.7696209583792798,0.26884941083273034,1,0.8799686199618559,5,12,5x12,0,2,0,
62ab2642,62ab2642#0,0,090e249a840e1d440882,2,73,0.07292707292707293,0,0.758416945918348,0.758416945918348,0.07351266743031014,2,0.659386371300645,5,12,5x12,0,2,0,
62b74c02,62b74c02#0,0,2c4e87157c13026bc25f,1,837,0.8361638361638362,1,0.9685374271301996,0.9685374271301996,0.838240460878494,1,0.8468678758046818,4,14,4x14,0,2,1,0.013605441365923232
62b74c02,62b74c02#0,0,77faf66e2b557e1359d6,2,27,0.026973026973026972,0,0.9549319857642764,0.9549319857642764,0.02667461488080669,2,0.5031420696112845,4,14,4x14,0,2,1,0.013605441365923232
642248e4,642248e4#0,0,5b00b956e6e4b2569faa,1,50,0.04995004995004995,0,0.9736548664608622,0.9736548664608622,0.04998654839387488,1,0.47326053217053415,16,18,16x18,0,2,0,
642248e4,642248e4#0,0,7561c9f6cd1f7d38d902,2,37,0.03696303696303696,0,0.9718975829399699,0.9718975829399699,0.036925100893555614,2,0.5013447499557121,16,18,16x18,0,2,0,
642d658d,642d658d#0,0,3b6840f7b45e5a9baa39,1,535,0.5344655344655345,1,0.0,0.0,0.5344655344655377,1,0.9622115640996772,1,1,1x1,0,2,1,0.0
642d658d,642d658d#0,0,cd4985b14be1e76b4b29,2,434,0.43356643356643354,0,0.0,0.0,0.4335664335664365,2,0.9440774667647577,1,1,1x1,0,2,1,0.0
66f2d22f,66f2d22f#0,0,be2942f2bb5122886d9e,1,997,0.996003996003996,1,0.6875,0.6875,0.9965515031231389,1,0.9945555825231068,4,7,4x7,0,2,1,0.6875
66f2d22f,66f2d22f#0,0,612de506e0289613c9af,2,1,0.000999000999000999,0,0.0,0.0,0.0005026053809876941,5,0.9943732023239136,1,7,1x7,0,2,1,0.6875
68b67ca3,68b67ca3#0,0,36e7581efe049d807765,1,634,0.6333666333666333,1,0.7650273344555839,0.7650273344555839,0.653937663961177,1,0.9163407904774609,3,3,3x3,0,2,1,0.043715844388868
68b67ca3,68b67ca3#0,0,c8dd5a035fb2f6358a88,2,82,0.08191808191808192,0,0.7213114900667159,0.7213114900667159,0.0809609128104741,2,0.8021824657917023,3,3,3x3,0,2,1,0.043715844388868
696d4842,696d4842#0,0,cc338788e6452fddd8c7,1,187,0.18681318681318682,0,0.9648077050289074,0.9648077050289074,0.18708429766975682,1,0.7706936323905692,20,20,20x20,0,2,0,
696d4842,696d4842#0,0,94c573998c7d2009fc03,2,76,0.07592407592407592,0,0.9674475668193577,0.9674475668193577,0.07623524512302934,2,0.7516339748705688,20,20,20x20,0,2,0,
6a11f6da,6a11f6da#0,0,0def05601d10a9e450ac,1,997,0.996003996003996,1,0.8999999910593033,0.8999999910593033,0.9962688048100339,1,0.996610774738021,5,5,5x5,0,2,1,0.030000001192092896
6a11f6da,6a11f6da#0,0,41ffec436fd4361e66bd,2,1,0.000999000999000999,0,0.8699999898672104,0.8699999898672104,0.0009697338121254455,3,0.9232307076454163,5,5,5x5,0,2,1,0.030000001192092896
6f473927,6f473927#0,0,9119d6da3a054533451e,1,15,0.026041666666666668,0,0.8038740921540064,0.8038740921540064,0.027702690610060234,1,0.25692393630743027,12,12,12x12,0,2,0,
6f473927,6f473927#0,0,2083ece924eda4d647ee,2,10,0.017361111111111112,0,0.8041431261609888,0.8041431261609888,0.018473429719039872,4,0.5853475943207741,12,12,12x12,0,2,0,
72207abc,72207abc#0,0,43e4bd258e9bfd9440eb,1,366,0.36563436563436563,1,0.7804083010153984,0.7804083010153984,0.3730475060669864,1,0.8087591019158806,3,29,3x29,0,2,1,-0.0012008934768278356
72207abc,72207abc#0,0,af47580a904d8174ee30,2,189,0.1888111888111888,0,0.7816091944922262,0.7816091944922262,0.19287076414420423,2,0.7619298943293789,3,29,3x29,0,2,1,-0.0012008934768278356
72a961c9,72a961c9#0,0,3cddfe0eccd3039eb035,1,204,0.2037962037962038,1,0.9327443755906204,0.9327443755906204,0.20535702199679004,1,0.7550846877160902,9,11,9x11,0,2,1,-0.005319653820468284
72a961c9,72a961c9#0,0,c847b3210847a18e0934,2,132,0.13186813186813187,0,0.9380640294110887,0.9380640294110887,0.1335868218835515,2,0.904088734564456,9,11,9x11,0,2,1,-0.005319653820468284
73c3b0d8,73c3b0d8#0,0,777e79fe2463091abba7,1,127,0.2204861111111111,0,0.9421514688797716,0.9421514688797716,0.22426343433186435,1,0.5863236223794813,12,8,12x8,0,2,0,
73c3b0d8,73c3b0d8#0,0,e324ea234b553194cb01,2,62,0.1076388888888889,0,0.9328485314951003,0.9328485314951003,0.10846914646687841,2,0.7788815712255817,12,8,12x8,0,2,0,
770cc55f,770cc55f#0,0,bcf9a3b977f84458b410,1,941,0.9400599400599401,1,0.8863636404275894,0.8863636404275894,0.9443253777781018,1,0.9838475965984823,11,5,11x5,0,2,1,0.05584415154797695
770cc55f,770cc55f#0,0,1139f19fe63cc902c10e,2,9,0.008991008991008992,0,0.8305194888796125,0.8305194888796125,0.008541256027534302,2,0.5930770792894893,11,5,11x5,0,2,1,0.05584415154797695
7953d61e,7953d61e#0,0,99f062328d30a9736f1e,1,686,0.6853146853146853,1,0.9689180107526881,0.9689180107526881,0.6895391398540643,1,0.9279131107792562,8,8,8x8,0,2,1,0.013776881720430012
7953d61e,7953d61e#0,0,6846b71cde68e8dd4d01,2,46,0.04595404595404595,0,0.9551411290322581,0.9551411290322581,0.04560468024592943,2,0.9461048491623091,8,8,8x8,0,2,1,0.013776881720430012
7d1f7ee8,7d1f7ee8#0,0,fe7f2f798e8fae19fbf5,1,785,0.7842157842157842,1,0.9618898315863176,0.9618898315863176,0.7856983168657599,1,0.8089688782242074,29,28,29x28,0,2,1,0.001970441774888476
7d1f7ee8,7d1f7ee8#0,0,ffd30415394864639ab8,2,73,0.07292707292707293,0,0.9599193898114291,0.9599193898114291,0.07292111056185047,2,0.6646391419719343,29,28,29x28,0,2,1,0.001970441774888476
7e02026e,7e02026e#0,0,3191f6e14875c8541b14,1,267,0.4635416666666667,0,0.9634433996002629,0.9634433996002629,0.4662341248337684,1,0.8904150502846928,12,12,12x12,0,2,1,0.0007861571491889485
7e02026e,7e02026e#0,0,82b8cbb484b48958f044,2,84,0.14583333333333334,1,0.9642295567494519,0.9642295567494519,0.14679575800756953,2,0.4516909654429626,12,12,12x12,0,2,1,0.0007861571491889485
817e6c09,817e6c09#0,0,7162a8f0191438831942,1,214,0.3715277777777778,1,0.8850436017546855,0.8850436017546855,0.3731669388619441,1,0.9547545494006895,7,15,7x15,0,2,1,-0.004560697246605239
